STATE,LATITUDE,LONGITUDE,SQMI,STUSAB,DATE,EVENT_CATG_S,STATEFP,SCORE,SHORT_DESCRIPT,GNISID
WYOMING,42.60714722,-107.2446292,97105,WY,12/09/2020,2R,56,2.8,"Restricting: Non-Essential Businesses, Gyms; Entertainment",1779807
WYOMING,42.8783352,-107.5505031,97105,WY,12/09/2020,3R,56,2.8,"
Restricting: Indoor Gathering Limit, 10 people",1779807
WYOMING,42.85575884,-106.959684,97105,WY,12/09/2020,4R,56,2.8,Restricting: Restaurant and Bar Service Curfew,1779807
WYOMING,42.44250817,-106.8756549,97105,WY,01/09/2021,2E,56,2.7,"Easing: Non-Essential Businesses, Gyms",1779807
WYOMING,43.22583252,-107.3956544,97105,WY,01/09/2021,4E,56,2.7,"Easing: Restaurants and Bars, Service Curfew Removal",1779807
WYOMING,42.60714722,-107.2446292,97105,WY,02/25/2021,2E,56,1.85,"Easing: Non-Essential Business Restrictions, Hair and Personal Care (100%)",1779807
WYOMING,42.8783352,-107.5505031,97105,WY,02/25/2021,3E,56,1.85,"Easing: Indoor gatherings limit, >500 people ",1779807
WYOMING,42.60714722,-107.2446292,97105,WY,03/16/2021,15L,56,0,"Lifting: Mask Mandate, Indoor & Outdoor Spaces",1779807
WYOMING,42.8783352,-107.5505031,97105,WY,03/16/2021,2L,56,0,Lifting: All Non-Essential Businesses Restrictions,1779807
WYOMING,42.85575884,-106.959684,97105,WY,03/16/2021,3L,56,0,Lifting: Indoor Gathering Limit,1779807
WYOMING,42.39491211,-107.5218172,97105,WY,03/16/2021,4L,56,0,Lifting: Restaurant & Bar Restrictions,1779807
